date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition,year_month,category
2024-06-12,6,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,40.44,56.88,249,False,False,Rainy,2024-06,ana_yemek
2024-06-12,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.66,2.57,290,False,True,Rainy,2024-06,ana_yemek
2024-06-12,8,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.93,4.06,464,False,False,Sunny,2024-06,icecek
2024-06-12,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.26,9.46,426,False,False,Sunny,2024-06,ana_yemek
2024-06-12,26,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.38,7.31,188,True,False,Rainy,2024-06,ana_yemek
2024-06-12,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.46,13.03,167,False,False,Sunny,2024-06,ana_yemek
2024-06-12,13,Food Stall,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,22.96,34.94,45,False,False,Rainy,2024-06,ana_yemek
2024-06-12,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,17.21,24.15,240,False,False,Rainy,2024-06,ana_yemek
2024-06-12,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.47,10.51,752,True,False,Sunny,2024-06,ana_yemek
2024-06-12,30,Cafe,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,35.95,41.01,181,False,False,Rainy,2024-06,ana_yemek
2024-06-12,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.12,16.95,263,True,False,Sunny,2024-06,ana_yemek
2024-06-12,10,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,38.7,77.26,0,False,False,Sunny,2024-06,ana_yemek
2024-06-12,6,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,50.93,61.88,267,False,False,Cloudy,2024-06,ana_yemek
2024-06-12,4,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.32,10.29,85,False,False,Sunny,2024-06,tatli
2024-06-12,8,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.66,10.85,120,False,False,Sunny,2024-06,tatli
2024-06-12,43,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.45,5.33,97,False,False,Cloudy,2024-06,icecek
2024-06-12,31,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.54,5.93,753,True,False,Sunny,2024-06,ana_yemek
2024-06-12,47,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.31,6.38,182,False,False,Sunny,2024-06,tatli
2024-06-12,33,Cafe,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,8.11,7.57,372,False,False,Rainy,2024-06,tatli
2024-06-12,1,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.45,7.17,19,False,False,Sunny,2024-06,tatli
2024-06-12,25,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,49.39,75.58,120,False,True,Sunny,2024-06,ana_yemek
2024-06-12,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.53,27.98,136,False,False,Cloudy,2024-06,ana_yemek
2024-06-12,9,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.58,11.5,421,False,False,Cloudy,2024-06,ana_yemek
2024-06-12,15,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.43,9.01,298,False,False,Cloudy,2024-06,ana_yemek
2024-06-12,8,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.71,6.66,412,True,False,Cloudy,2024-06,tatli
2024-06-13,46,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.3,8.78,313,False,False,Sunny,2024-06,tatli
2024-06-13,21,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.43,10.19,253,False,False,Cloudy,2024-06,tatli
2024-06-13,11,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.38,2.31,403,False,False,Sunny,2024-06,icecek
2024-06-13,32,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.52,28.69,0,False,False,Sunny,2024-06,corba
2024-06-13,19,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.54,4.49,423,False,False,Cloudy,2024-06,icecek
2024-06-13,21,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,11.84,21.93,0,False,False,Sunny,2024-06,corba
2024-06-13,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.62,8.47,558,False,True,Cloudy,2024-06,ana_yemek
2024-06-13,9,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.15,59.1,101,False,False,Rainy,2024-06,ana_yemek
2024-06-13,30,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,32.51,52.66,0,False,False,Rainy,2024-06,ana_yemek
2024-06-13,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,13.54,23.18,153,False,False,Rainy,2024-06,ana_yemek
2024-06-13,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.92,2.7,271,False,False,Cloudy,2024-06,ana_yemek
2024-06-13,47,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.22,7.43,94,False,False,Sunny,2024-06,tatli
2024-06-13,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.37,28.82,23,False,False,Sunny,2024-06,ana_yemek
2024-06-13,47,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,11.89,19.99,126,False,False,Cloudy,2024-06,corba
2024-06-13,19,Casual Dining,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,13.6,32.34,83,False,False,Rainy,2024-06,ana_yemek
2024-06-13,34,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.68,14.17,320,False,False,Rainy,2024-06,ana_yemek
2024-06-13,49,Kopitiam,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,11.5,17.87,127,False,False,Sunny,2024-06,ana_yemek
2024-06-13,32,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,41.55,63.64,138,False,False,Rainy,2024-06,ana_yemek
2024-06-13,3,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.68,3.55,695,False,False,Sunny,2024-06,icecek
2024-06-13,29,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.93,12.35,249,False,False,Cloudy,2024-06,ana_yemek
2024-06-13,37,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.59,8.99,288,False,False,Sunny,2024-06,ana_yemek
2024-06-13,19,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.65,4.22,441,False,False,Sunny,2024-06,icecek
2024-06-13,44,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.24,2.35,513,False,False,Sunny,2024-06,icecek
2024-06-14,36,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,15.23,27.92,0,False,False,Sunny,2024-06,ana_yemek
2024-06-14,33,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.63,10.21,140,False,False,Cloudy,2024-06,tatli
2024-06-14,5,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,25.29,33.5,180,False,False,Cloudy,2024-06,ana_yemek
2024-06-14,25,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,38.35,43.04,393,True,False,Rainy,2024-06,ana_yemek
2024-06-14,42,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,47.17,69.29,108,False,False,Sunny,2024-06,ana_yemek
2024-06-14,44,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.97,7.17,249,False,False,Sunny,2024-06,tatli
2024-06-14,28,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,39.03,80.42,17,False,False,Rainy,2024-06,ana_yemek
2024-06-14,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.12,2.18,265,False,False,Sunny,2024-06,ana_yemek
2024-06-14,35,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.36,10.9,240,False,False,Sunny,2024-06,ana_yemek
2024-06-14,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,17.11,27.41,85,False,False,Sunny,2024-06,ana_yemek
2024-06-14,24,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.02,9.39,195,False,False,Sunny,2024-06,tatli
2024-06-14,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.27,14.84,202,False,False,Sunny,2024-06,ana_yemek
2024-06-14,2,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,16.42,26.91,170,False,False,Rainy,2024-06,ana_yemek
2024-06-14,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.72,8.33,411,False,False,Sunny,2024-06,ana_yemek
2024-06-14,20,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.93,6.13,289,False,False,Rainy,2024-06,icecek
2024-06-14,33,Cafe,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,3.43,4.46,225,False,False,Sunny,2024-06,icecek
2024-06-14,5,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.11,10.25,92,False,False,Sunny,2024-06,tatli
2024-06-14,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.25,8.28,295,False,False,Sunny,2024-06,ana_yemek
2024-06-14,37,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,8.84,15.34,45,False,False,Cloudy,2024-06,ana_yemek
2024-06-14,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.81,2.65,183,False,False,Sunny,2024-06,ana_yemek
2024-06-14,18,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.56,3.35,109,False,False,Rainy,2024-06,ana_yemek
2024-06-14,10,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,10.31,19.39,118,False,False,Rainy,2024-06,ana_yemek
2024-06-14,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,14.95,16.01,342,True,False,Sunny,2024-06,ana_yemek
2024-06-15,20,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,7.5,12.78,381,False,False,Rainy,2024-06,ana_yemek
2024-06-15,26,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,4.4,9.01,357,False,False,Cloudy,2024-06,ana_yemek
2024-06-15,17,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,8.88,15.76,140,False,False,Sunny,2024-06,corba
2024-06-15,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.11,8.6,564,False,False,Sunny,2024-06,ana_yemek
2024-06-15,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.92,6.92,258,False,False,Sunny,2024-06,tatli
2024-06-15,28,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,34.49,47.98,385,False,False,Sunny,2024-06,ana_yemek
2024-06-15,7,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,30.35,28.86,366,True,False,Cloudy,2024-06,ana_yemek
2024-06-15,11,Food Stall,Laksa,Lunch,"rice noodles, fish broth, tamarind, shrimp paste, cucumber, mint",4.5,10.66,8.64,359,True,False,Sunny,2024-06,corba
2024-06-15,35,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.4,7.12,494,False,False,Sunny,2024-06,ana_yemek
2024-06-15,5,Cafe,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,28.22,43.68,51,False,False,Cloudy,2024-06,ana_yemek
2024-06-15,17,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.35,6.02,392,False,False,Sunny,2024-06,tatli
2024-06-15,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.59,7.78,519,False,False,Cloudy,2024-06,ana_yemek
2024-06-15,1,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.57,8.19,481,False,False,Sunny,2024-06,ana_yemek
2024-06-15,25,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,39.76,34.47,401,True,False,Sunny,2024-06,ana_yemek
2024-06-15,16,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.89,2.57,534,False,False,Sunny,2024-06,ana_yemek
2024-06-15,4,Cafe,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,26.24,33.73,131,False,False,Rainy,2024-06,ana_yemek
2024-06-15,35,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.71,2.37,641,False,False,Sunny,2024-06,icecek
2024-06-16,47,Food Stall,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,2.21,2.47,473,False,False,Rainy,2024-06,icecek
2024-06-16,5,Cafe,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,3.12,3.6,842,False,False,Sunny,2024-06,icecek
2024-06-16,50,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.63,2.18,531,False,False,Sunny,2024-06,ana_yemek
2024-06-16,33,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.7,11.94,461,False,False,Rainy,2024-06,ana_yemek
2024-06-16,45,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.23,17.15,61,False,False,Cloudy,2024-06,ana_yemek
2024-06-16,50,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.63,2.84,353,False,False,Cloudy,2024-06,ana_yemek
2024-06-16,5,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,7.29,5.71,590,True,True,Cloudy,2024-06,tatli
2024-06-16,49,Kopitiam,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,4.43,7.16,196,False,False,Sunny,2024-06,tatli
2024-06-16,17,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,2.27,2.98,747,False,False,Sunny,2024-06,icecek
2024-06-16,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.64,2.16,517,False,False,Sunny,2024-06,ana_yemek
2024-06-16,29,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.5,12.69,293,False,False,Rainy,2024-06,ana_yemek
2024-06-16,2,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.61,2.23,368,False,False,Cloudy,2024-06,ana_yemek
2024-06-16,40,Food Stall,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.2,8.66,389,False,False,Cloudy,2024-06,ana_yemek
2024-06-16,15,Food Stall,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,5.64,8.37,579,False,True,Sunny,2024-06,ana_yemek
2024-06-16,23,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.16,28.18,103,False,False,Cloudy,2024-06,corba
2024-06-16,21,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.12,14.27,552,False,False,Cloudy,2024-06,ana_yemek
2024-06-16,42,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,40.5,51.92,256,False,False,Sunny,2024-06,ana_yemek
2024-06-16,41,Cafe,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.6,6.91,418,False,False,Rainy,2024-06,tatli
2024-06-16,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.66,11.49,527,False,False,Cloudy,2024-06,ana_yemek
2024-06-16,43,Casual Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,6.82,9.93,572,False,False,Sunny,2024-06,ana_yemek
2024-06-17,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,2.03,2.73,358,False,False,Rainy,2024-06,ana_yemek
2024-06-17,16,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.66,2.79,299,False,False,Cloudy,2024-06,ana_yemek
2024-06-17,37,Food Stall,Char Kway Teow,Lunch,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5.0,10.0,21.77,0,False,False,Rainy,2024-06,ana_yemek
2024-06-17,49,Kopitiam,Chicken Rice,Dinner,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,10.78,11.04,372,True,False,Cloudy,2024-06,ana_yemek
2024-06-17,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.76,2.83,375,False,False,Cloudy,2024-06,ana_yemek
2024-06-17,8,Casual Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,25.37,50.98,108,False,False,Cloudy,2024-06,ana_yemek
2024-06-17,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,16.43,24.9,68,False,False,Rainy,2024-06,corba
2024-06-17,38,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.91,28.92,107,False,False,Cloudy,2024-06,corba
2024-06-17,9,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,26.74,44.18,145,False,False,Sunny,2024-06,ana_yemek
2024-06-17,32,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,18.04,23.12,171,False,True,Sunny,2024-06,corba
2024-06-17,37,Food Stall,Chicken Rice,Lunch,"chicken, rice, ginger, garlic, chili sauce, cucumber",4.0,9.03,15.68,161,False,False,Sunny,2024-06,ana_yemek
2024-06-17,43,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.69,4.62,435,False,False,Rainy,2024-06,icecek
2024-06-17,32,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.35,21.36,0,True,False,Sunny,2024-06,corba
2024-06-17,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.6,25.34,0,False,False,Rainy,2024-06,ana_yemek
2024-06-17,49,Kopitiam,Teh Tarik,Dinner,"black tea, condensed milk, evaporated milk",0.9,1.98,3.07,533,False,False,Rainy,2024-06,icecek
2024-06-17,8,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.21,18.03,95,False,False,Rainy,2024-06,corba
2024-06-17,42,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,41.41,71.1,58,False,False,Cloudy,2024-06,ana_yemek
2024-06-17,7,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.22,6.82,428,True,False,Sunny,2024-06,tatli
2024-06-17,9,Casual Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,8.5,14.03,228,False,False,Sunny,2024-06,ana_yemek
2024-06-17,23,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,40.51,58.25,155,False,False,Cloudy,2024-06,ana_yemek
2024-06-17,45,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.23,2.83,520,False,False,Sunny,2024-06,icecek
2024-06-17,44,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.19,8.33,291,False,False,Cloudy,2024-06,ana_yemek
2024-06-17,43,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,6.61,12.01,208,False,False,Sunny,2024-06,tatli
2024-06-17,46,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.04,12.82,263,False,False,Sunny,2024-06,ana_yemek
2024-06-17,25,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,5.06,9.21,192,False,False,Cloudy,2024-06,icecek
2024-06-17,50,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7.0,14.08,26.15,0,False,False,Sunny,2024-06,ana_yemek
2024-06-17,45,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.92,5.29,290,True,False,Sunny,2024-06,tatli
2024-06-17,42,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,51.2,68.07,162,False,False,Cloudy,2024-06,ana_yemek
2024-06-18,10,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9.0,38.7,78.85,2,False,False,Sunny,2024-06,ana_yemek
2024-06-18,32,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8.0,34.25,43.2,251,False,False,Rainy,2024-06,ana_yemek
2024-06-18,20,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9.0,32.33,29.11,313,True,False,Sunny,2024-06,ana_yemek
2024-06-18,48,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.18,13.37,295,False,False,Sunny,2024-06,ana_yemek
2024-06-18,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.71,2.73,535,False,False,Sunny,2024-06,ana_yemek
2024-06-18,24,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,7.25,13.51,324,False,False,Cloudy,2024-06,ana_yemek
2024-06-18,14,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,3.73,6.56,170,False,False,Sunny,2024-06,tatli
2024-06-18,8,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2.0,5.69,13.62,112,False,False,Sunny,2024-06,tatli
